company_id,Company name,Company address,company_name_slug,company_no,reviews_count,average_company_rating,company_review_summary_url,company_review_url,foreign_company_id,map_address,map_latitude,map_longitude,industry,website_url,Secondary Address,Company Tel,Company Email,Contact Person,Position,FET,FCA,FOB,FCM,FOE,FOM,FIST,FCI,tertiary address
1.64E+14,Taman Buaya Langkawi Sdn Bhd,"Crocodile Adventureland Langkawi, Jalan Teluk Datai, Mukim Air Hangat, Langkawi, Kedah",taman-buaya-langkawi-441037,239964-D,8,2.5,/companies/441037/company-reviews/summary,/companies/441037/company-reviews,5398,"Crocodile Adventureland Langkawi, Jalan Teluk Datai, Mukim Air Hangat, Langkawi, Kedah",,,Travel/Tourism,,,,,,,0,0,0,1,0,0,0,0,
1.59E+14,TAN BOON LOONG,"2A, LORONG GEREJA, 75000 MELAKA",tan-boon-loong-158876384372619,,0,0,/companies/158876384372619/company-reviews/summary,/companies/158876384372619/company-reviews,187077,,,,Others,,,,,,,0,0,1,0,0,0,0,0,
621960,Tandem Advisory Sdn Bhd,"B-7-7, Sky Park @ One City, Jalan USJ 25/1, 47650 Subang Jaya, Selangor.",tandem-advisory-621960,739740-A,0,0,/companies/621960/company-reviews/summary,/companies/621960/company-reviews,28582,"B-7-7, Sky Park @ One City, Jalan USJ 25/1, 47650 Subang Jaya, Selangor.",3.021092,101.580409,Computer/Information Technology (Software),,,,,,,0,0,0,0,0,0,1,0,
,TANG HENG LONG&CO,"no,724,tingkat 2,jalan bakek,82000,pontian,johor",,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,
,TANGAN SENI STUDIO,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
1015536,TAS TECNIC CORPORATION SDN. BHD.,,tas-tecnic-corporation-1015536,419798-D,2,3,/companies/1015536/company-reviews/summary,/companies/1015536/company-reviews,116108,,,,Heavy Industrial/Machinery/Equipment,,,,,,,1,0,0,0,0,0,0,0,
456831,Tata Consultancy Services,"Level 22A, Axiata Tower, No. 9, Jalan Stesen Sentral 5, Kuala Lumpur Sentral, 50470, Kuala Lumpur. Malaysia.",tata-consultancy-services-456831,625293-W,56,3.9286,/companies/456831/company-reviews/summary,/companies/456831/company-reviews,55800,"Level 22A, Axiata Tower, No. 9, Jalan Stesen Sentral 5, Kuala Lumpur Sentral, 50470, Kuala Lumpur. Malaysia.",,,"Consulting (IT, Science, Engineering & Technical)",https://www.tcs.com/,,,,,,0,0,0,0,0,0,0,1,
1045699,TCT Apps Solution Sdn Bhd,"8-1, Galleria, Jalan Teknokrat 6, Cyberjaya, Selangor",tct-apps-solution-1045699,1205758-D,0,0,/companies/1045699/company-reviews/summary,/companies/1045699/company-reviews,119043,"8-1, Galleria, Jalan Teknokrat 6, Cyberjaya, Selangor",,,Computer/Information Technology (Software),,,,,,,0,0,0,0,1,0,0,0,
609867,TDK Electronics (Malaysia) Sdn. Bhd.,"No 11, Jalan Firma 3, Tebrau Industrial Estate IV, 81100 Johor Bahru, Johor, Malaysia",tdk-electronics-malaysia-609867,508011-U,31,4.3548,/companies/609867/company-reviews/summary,/companies/609867/company-reviews,1699,"No 11, Jalan Firma 3, Tebrau Industrial Estate IV, 81100 Johor Bahru, Johor, Malaysia",,,Electrical & Electronics,http://www.tdk-electronics.tdk.com,,,,,,1,0,0,0,0,0,0,0,
654348,TeamCloud Solution Sdn Bhd,20-5 PJ21 SS3/3 Petaling Jaya Selangor Malaysia,teamcloud-solution-654348,1040269-W,8,4.625,/companies/654348/company-reviews/summary,/companies/654348/company-reviews,85531,20-5 PJ21 SS3/3 Petaling Jaya Selangor Malaysia,3.090947,101.614962,"Consulting (IT, Science, Engineering & Technical)",http://www.teamcloud.my,,,,,,0,0,0,0,0,0,0,1,
1.64E+14,TECH ACTION SDN. BHD.,,tech-action-163775309180367,1259122-K,0,0,/companies/163775309180367/company-reviews/summary,/companies/163775309180367/company-reviews,230088,,,,Advertising/Marketing/Promotion/PR,https://www.techaction.com.my/,,'016-7222370',info@techaction.com.my,Pauline Kim, Producer,0,1,0,0,0,0,0,0,
,TECH TREE SDN BHD,"A1-11-11, Arcoris Business Suite, No. 10. Jalan Kiara Mont Kiara",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
1.64E+14,TechCapital MyRO,"B-2-25, Second Floor , Bangi Gateway, Jalan Gerbang Wawasan 1, Seksyen 15, 43650 Selangor, Malaysia.",techcapital-myro-163986245880885,1163527-D,2,3,/companies/163986245880885/company-reviews/summary,/companies/163986245880885/company-reviews,233516,"B-2-25, Second Floor , Bangi Gateway, Jalan Gerbang Wawasan 1, Seksyen 15, 43650 Selangor, Malaysia.",,,Science & Technology,https://tc-myro.com,,,,,,0,0,0,1,0,0,0,0,
812465,Technip Geoproduction (M) Sdn Bhd,Jalan Inai Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,technip-geoproduction-m-812465,79917-X,52,4.5577,/companies/812465/company-reviews/summary,/companies/812465/company-reviews,102447,Jalan Inai Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,3.145541,101.719136,Oil/Gas/Petroleum,http://www.utptec.com/main_page.html,,,,,,0,0,0,0,1,0,0,0,
,TECHSOLVE SDN BHD,"2C-1 JLN IKS M5, TAMAN IKS MERDEKA 75350 Melaka",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
1.64E+14,TECHZILLA GLOBAL SOLUTION SDN. BHD.,,techzilla-global-solution-163350150532023,1285876-T,0,0,/companies/163350150532023/company-reviews/summary,/companies/163350150532023/company-reviews,220863,,,,Computer/Information Technology (Hardware),,,,,,,0,0,0,1,0,0,0,0,
443665,TEKMARK SDN BHD,"B-G-8, Endah Promenade, No. 5, Jalan 3/149E, Taman Sri Endah, Bandar Baru Sri Petaling, 57000 Kuala Lumpur.",tekmark-443665,290306-H,19,3,/companies/443665/company-reviews/summary,/companies/443665/company-reviews,13686,"B-G-8, Endah Promenade, No. 5, Jalan 3/149E, Taman Sri Endah, Bandar Baru Sri Petaling, 57000 Kuala Lumpur.",,,Electrical & Electronics,http://tekmarkgroup.com/,,,,,,0,0,0,0,1,0,0,0,
1212162,Telebort Technologies Sdn Bhd (1187681-V),"135, Jalan Masjid Negeri, Taman Guan Joo Seng, 11600 George Town, Pulau Pinang",telebort-technologies-1187681-v-1212162,1187681-V,5,4.6,/companies/1212162/company-reviews/summary,/companies/1212162/company-reviews,122018,"135, Jalan Masjid Negeri, Taman Guan Joo Seng, 11600 George Town, Pulau Pinang",,,Education,http://www.telebort.com/careers,"Digital Penang, Level 3, Bangunan Wisma Yeap Chor Ee, Pengkalan Weld, 10300 George Town, Pulau Pinang.",,,,,0,0,0,0,0,0,1,0,
443816,Telekom Malaysia Berhad,"41th Floor (South Wing) Menara Telekom, Jalan Pantai Bharu, Kuala Lumpur 59200",telekom-malaysia-berhad-443816,128740-P,437,4.4508,/companies/443816/company-reviews/summary,/companies/443816/company-reviews,14129,"41th Floor (South Wing) Menara Telekom, Jalan Pantai Bharu, Kuala Lumpur 59200",,,Telecommunication,http://www.tm.com.my,"Level 3, Menara TM Melaka, No. 2, Jalan Wisma Negeri, Bandar MITC, Hang 
Tuah Jaya, 75450 Ayer Keroh, Melaka",,,,,0,0,0,1,1,1,0,1,
612512,Telekom Multimedia Berhad,"TM IT Kompleks, 3300 Lingkaran Usahawan 1 Timur  Cyberjaya 63300",telekom-multimedia-berhad-612512,,3,4.6667,/companies/612512/company-reviews/summary,/companies/612512/company-reviews,9894,"TM IT Kompleks, 3300 Lingkaran Usahawan 1 Timur  Cyberjaya 63300",,,Telecommunication,,,,,,,0,0,0,0,1,0,0,1,
,TELEKOM RESEARCH & DEVELOPMENT,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
1.56E+14,TELEWIRING ELECTRICAL ENGINEERING SDN. BHD.,,telewiring-electrical-engineering-156292277274707,758754-V,2,4.5,/companies/156292277274707/company-reviews/summary,/companies/156292277274707/company-reviews,170979,,,,Construction/Building/Engineering,http://www.telewiring.com.my,,,,,,1,0,0,0,0,0,0,0,
1.64E+14,Ten Cave Men Design,,ten-cave-men-design-1010398,,0,0,/companies/1010398/company-reviews/summary,/companies/1010398/company-reviews,114323,,,,Others,,,,,,,0,0,0,1,0,0,0,0,
440141,Tenaga Nasional Berhad,"129 Jalan Bangsar, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",tenaga-nasional-berhad-440141,200866-W,248,4.5766,/companies/440141/company-reviews/summary,/companies/440141/company-reviews,2379,"129 Jalan Bangsar, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.128374,101.679549,Utilities/Power,http://www.tnb.com.my,"GIS DN Project Office, College of IT (COIT) Universiti Tenaga Nasional (UNITEN) KM 7 Jalan Ikram - UNITEN 43000 Kajang Selangor Darul Ehsan",,,,,0,0,0,0,0,0,1,0,
,TENG TENG STUDIOS,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
1206872,Terra Home,,terra-home-1206872,,0,0,/companies/1206872/company-reviews/summary,/companies/1206872/company-reviews,120389,,,,Property/Real Estate,,,,,,,0,0,0,0,1,0,0,0,
,Terra Phoenix Holdings Sdn Bhd,"BR2025, Bangunan Faculty of Computing and Informatics, Multimedia University, Persiaran Multimedia, 63100 Cyberjaya, Selangor, Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
653151,Testhub Sdn Bhd,4-1 Jalan Bpm 5 Taman Bukit Piatu Mutiara 75150 Melaka Malaysia,testhub-653151,823036-V,8,4,/companies/653151/company-reviews/summary,/companies/653151/company-reviews,82696,4-1 Jalan Bpm 5 Taman Bukit Piatu Mutiara 75150 Melaka Malaysia,2.207818,102.269634,Semiconductor/Wafer Fabrication,,,,cckoo@testhub.com.my,Mr. Koo Ching Chin, Staff Test Engineer,1,0,0,0,0,0,0,0,
1310255,texas instrument,1 Lorong Enggang 33 Ampang 54200 Kuala Lumpur Malaysia.,texas-instrument-1310255,,2,5,/companies/1310255/company-reviews/summary,/companies/1310255/company-reviews,165394,,,,Others,,,,,,,0,0,0,0,1,0,0,0,
609571,Texas Instruments Electronics Malaysia Sdn Bhd,"Texas Instruments Electronics Malaysia Melaka
Batu Berendam Free Trade Zone
75350 Melaka",texas-instruments-electronics-malaysia-609571,11523-W,25,4.16,/companies/609571/company-reviews/summary,/companies/609571/company-reviews,29,"Texas Instruments Electronics Malaysia Melaka
Batu Berendam Free Trade Zone
75350 Melaka",,,Semiconductor/Wafer Fabrication,http://careers.ti.com,,,KK.Siow@ti.com,Kok Keong Siow, Test Product Manager,1,0,0,0,0,0,0,0,
439396,TF AMD MICROELECTRONICS (PENANG) SDN. BHD.,"Phase 3, Free Industrial Zone, 11900 Pulau Pinang Malaysia.",tf-amd-microelectronics-penang-439396,40990-W,146,3.863,/companies/439396/company-reviews/summary,/companies/439396/company-reviews,43,"Phase 3, Free Industrial Zone, 11900",,,Electrical & Electronics,,,,,,,0,0,0,0,1,0,0,0,
1283750,TGTELM Technologies Sdn Bhd,"No 37, Jalan Perusahaan 4, Kawasan Perindustrian Beranang",tgtelm-technologies-1283750,1309178-V,1,5,/companies/1283750/company-reviews/summary,/companies/1283750/company-reviews,159907,"No 37, Jalan Perusahaan 4, Kawasan Perindustrian Beranang",,,Computer/Information Technology (Software),,,,,,,1,0,0,0,0,0,0,0,
1.64E+14,The Box Shop Sdn Bhd,"Unit 8 & 10, Jalan Putra Perdana 2/3, Taman Putra Perdana, 47130 Puchong, Selangor",the-box-shop-461070,795340-A,2,3,/companies/461070/company-reviews/summary,/companies/461070/company-reviews,75192,"Unit 8 & 10, Jalan Putra Perdana 2/3, Taman Putra Perdana, 47130 Puchong, Selangor",,,Manufacturing/Production,http://www.theboxshop.com.my,,,,,,0,0,0,1,0,0,0,0,
1.64E+14,The moving image Sdn Bhd,,the-moving-image-158988705754334,1185973-x,0,0,/companies/158988705754334/company-reviews/summary,/companies/158988705754334/company-reviews,187453,,,,Advertising/Marketing/Promotion/PR,,,,,,,0,0,0,1,0,0,0,0,
,The National Ovens Manufacturing and Trading Company,"Mafraq Highway, Zarqa, Jordan.",,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,
,THINK INC SDN BHD (THINK MEDIA EMPIRE),,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,THOM SHEM Electronic Sales & Service,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
,Thrift Consulting,"Subang Jaya, 47500, Selangor, Malaysia",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
1.64E+14,THULIJA TECHNOLOGIES SDN. BHD.,"Unit 1-2, Innovation House, 1st Floor, Innovation Incubation Centre, Technology Park Malaysia, Bukit Jalil,",thulija-technologies-164069062875363,1206419-K,0,0,/companies/164069062875363/company-reviews/summary,/companies/164069062875363/company-reviews,234774,"Unit 1-2, Innovation House, 1st Floor, Innovation Incubation Centre, Technology Park Malaysia, Bukit Jalil,",,,Advertising/Marketing/Promotion/PR,,,,,,,0,0,0,1,0,0,0,0,
1209526,THUMBTECH MARKETING SDN. BHD.,"28, JALAN KAMPUNG PASIR, JALAN KLANG LAMA",thumbtech-marketing-1209526,1146440-A,2,2,/companies/1209526/company-reviews/summary,/companies/1209526/company-reviews,121106,,,,General & Wholesale Trading,http://www.thumbtech.sg,,,,,,0,0,0,0,0,0,1,0,
,THUNDERQUOTE SDN BHD,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,TimeLink Technology Sdn. Bhd.,,,,,,,,,,,,,,,,sctan@timelink.asia,Ms Tan Su Chin, General Manager,1,0,0,0,0,0,0,0,
439829,Tiong Nam Logistics Solutions Sdn Bhd,"Lot 30462, Jalan Kempas Baru, 81200, Johor Bahru, Johor",tiong-nam-logistics-solutions-439829,43831-V,59,3.8983,/companies/439829/company-reviews/summary,/companies/439829/company-reviews,1230,"Lot 30462, Jalan Kempas Baru, 81200, Johor Bahru, Johor",,,Transportation/Logistics,http://www.tiongnam.com/,,,,,,0,0,0,0,0,0,1,0,
,TKH ASSOCIATES,"Suite A, Level One, No.60, Jalan Sungai Abong, 84000, Muar, Johor.",,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,
,"TM (Johor, Johor Bahru)",,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
,"TM (Johor, Muar)",,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
,"TM (Kedah, Alor Setar)",Jalan Kolam Air Alor Setar 5672 Kedah Malaysia.,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,"TM (Kedah, Sungai Petani)",,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
,"TM (KL, Jalan Damansara)","Level 5, Menara TM ONE, No. 1, Jalan Damansara 60000 Kuala Lumpur Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
443816,"TM (KL, Jalan Pantai Baharu) - Group Information Technology & Digital (GITD)","41th Floor (South Wing) Menara Telekom, Jalan Pantai Bharu, Kuala Lumpur 59200",telekom-malaysia-berhad-443816,128740-P,437,4.4508,/companies/443816/company-reviews/summary,/companies/443816/company-reviews,14129,"41th Floor (South Wing) Menara Telekom, Jalan Pantai Bharu, Kuala Lumpur 59200",,,Telecommunication,http://www.tm.com.my,,,shahrulnizam.baki@tm.com.my,Mohd Shahrul Nizam Bin Baki, Manager Digital Automation Technology,1,0,0,0,0,0,0,0,
,"TM (Melaka, Malim)",,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
,"TM (Negeri Sembilan, Kuala Pilah)",,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
,"TM (Perak, Ipoh)","AGM Access Network Development Perak Bangunan TM, Jalan Jelapang, Ipoh 30020 Perak Malaysia.",,,,,,,,,,,,,"TM Node Pasir Puteh Jalan Pengkalan Barat, Taman Shatin Baru, Ipoh 31650 Perak Malaysia.",,,,,0,0,0,0,1,0,0,0,
,"TM (Selangor, Cyberjaya) TM Applied Business Sdn Bhd","Tingkat 2, TM IT Complex, Lingkaran Usahawan Timur 1 Cyberjaya 63000 Selangor Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,"TM (Selangor, Cyberjaya) TM R&D Sdn. Bhd.","TM Research & Development TM Innovation Centre, Lingkaran Teknokrat Timur, Cyberjaya 63000 Selangor Malaysia.",,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,
,"TM (Selangor, Gombak Batu Caves)","AGM Access Selangor Timur Tkt 2, TM Sri Gombak, Batu Caves 53100 Selangor Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,"TM (Selangor, Klang)",,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
,"TM (Selangor, Kompleks TM Cyberjaya)","Kompleks TM Cyberjaya Lingkaran Teknokrat, Cyber 4, 63000 Cyberjaya 63000 Selangor Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,"TM (Selangor, Putrajaya)",TM Putrajaya Presint 16 62000 Putrajaya Malaysia.,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,"TM (Terengganu, Kuala Terengganu)","TM Node Hiliran, Jalan Sultan Mohamad Kuala Terengganu 21100 Terengganu Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
452939,TM Chong & Company PLT,"13-1, Jalan Mutiara Melaka 6,
75350, Batu Berendam
Melaka",tm-chong-n-company-plt-452939,LLP0003774-LCA,5,3.6,/companies/452939/company-reviews/summary,/companies/452939/company-reviews,43570,"13-1, Jalan Mutiara Melaka 6,
75350, Batu Berendam
Melaka",,,Accounting/Audit/Tax Services,https://tmchongco.mailchimpsites.com/,,,,,,0,0,1,0,0,0,0,0,
1.65113E+14,TM Zahra,,tm-zahra-165112816993855,,0,0,/companies/165112816993855/company-reviews/summary,/companies/165112816993855/company-reviews,255822,,,,Others,,,,,,,0,0,0,0,1,0,0,0,
445090,TNT Communications Sdn Bhd,"64, Jalan USJ 1/33, USJ 1, 47600, Subang Jaya, Selangor Malaysia",tnt-communications-445090,400725-T,1,4,/companies/445090/company-reviews/summary,/companies/445090/company-reviews,18126,"64, Jalan USJ 1/33, USJ 1, 47600, Subang Jaya, Selangor Malaysia",3.048048,101.599467,Computer/Information Technology (Hardware),http://www.tntcomm.com.my,,,,,,0,0,0,0,0,0,1,0,
1.64E+14,TODAK STUDIOS SDN. BHD.,"18-02-02, BLOCK 18, CORPORATE PARK, STAR CENTRAL, JALAN LINGKARAN CYBER POINT TIMUR, CYBER 12, 63000 CYBERJAYA, SELANGOR",todak-studios-1300866,1276248-A,5,4.8,/companies/1300866/company-reviews/summary,/companies/1300866/company-reviews,163378,"18-02-02, BLOCK 18, CORPORATE PARK, STAR CENTRAL, JALAN LINGKARAN CYBER POINT TIMUR, CYBER 12, 63000 CYBERJAYA, SELANGOR",,,Computer/Information Technology (Software),https://todakstudios.com,,,,,,0,0,0,1,0,0,0,0,
441310,Tokio Marine Insurans (Malaysia) Berhad,"Level 20, Menara Hap Seng 3, Plaza Hap Seng,

No. 1, Jalan P. Ramlee,

50250 Kuala Lumpur.",tokio-marine-insurans-malaysia-berhad-441310,149520-U,48,3.4375,/companies/441310/company-reviews/summary,/companies/441310/company-reviews,6271,"Level 20, Menara Hap Seng 3, Plaza Hap Seng,

No. 1, Jalan P. Ramlee,

50250 Kuala Lumpur.",,,Insurance,http://www.tokiomarine.com/my/en/personal/discover.html,,,,,,0,0,0,0,0,0,0,1,
,Tomahawk Carpentry,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
442509,Top Glove Corporation Berhad,"Persiaran Setia Dagang, Setia Alam, Seksyen U13, 40170 Shah Alam, Selangor, Malaysia",top-glove-corporation-berhad-442509,220483-T,348,3.796,/companies/442509/company-reviews/summary,/companies/442509/company-reviews,10218,"Persiaran Setia Dagang, Setia Alam, Seksyen U13, 40170 Shah Alam, Selangor, Malaysia",,,Manufacturing/Production,https://www.topglove.com.my,,,ccyyeoh@topglove.com.my,Mr.yeoh Chew Chen Yew, Engineer,1,0,0,0,1,0,0,1,
,Top Quality Glove Sdn Bhd,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
876104,TOS MANAGEMENT SERVICES SDN. BHD.,TOS Management Services Sdn. Bhd. Jalan Puteri 4/6 Bandar Puteri Puchong Puchong Selangor Malaysia,tos-management-services-876104,1078307-T,0,0,/companies/876104/company-reviews/summary,/companies/876104/company-reviews,108012,TOS Management Services Sdn. Bhd. Jalan Puteri 4/6 Bandar Puteri Puchong Puchong Selangor Malaysia,3.016675,101.613975,Others,http://www.tos.com.my,,03-80660733,,,,0,0,0,0,0,1,0,0,
439905,Total Business Solutions Sdn. Bhd.,12A Jalan Gaya 1 Taman Gaya 81800 Ulu Tiram Johor Malaysia,total-business-solutions-439905,414692-W,1,5,/companies/439905/company-reviews/summary,/companies/439905/company-reviews,1424,12A Jalan Gaya 1 Taman Gaya 81800 Ulu Tiram Johor Malaysia,1.563753,103.801297,Computer/Information Technology (Software),,,,,,,0,0,0,0,0,0,1,0,
1.64E+14,Touch Print Atmosphere Global Sdn Bhd,,touch-print-atmosphere-global-164687541894055,,0,0,/companies/164687541894055/company-reviews/summary,/companies/164687541894055/company-reviews,248540,,,,Others,,,,,,,0,0,0,1,0,0,0,0,
1.59E+14,TOYOSHIMA CORP (M) SDN BHD,,toyoshima-corp-m-158598096329050,188305-D,52,1.1154,/companies/158598096329050/company-reviews/summary,/companies/158598096329050/company-reviews,186550,,,,Polymer/Plastic/Rubber/Tyres,,,,,,,1,0,0,0,0,0,0,0,
,toyyibPay,"No 11, Jalan Tasik Selatan 3, Bandar Tasik Selatan, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
1.64E+14,TRADINGPOST INTERNATIONAL SDN. BHD.,"A-7-2, Northpoint Office, Mid Valley City, Medan Syed Putra Utara 59200 Kuala Lumpur, Malaysia",tradingpost-international-164212340053372,1193368-A,0,0,/companies/164212340053372/company-reviews/summary,/companies/164212340053372/company-reviews,238168,"A-7-2, Northpoint Office, Mid Valley City, Medan Syed Putra Utara 59200 Kuala Lumpur, Malaysia",,,Call Center/IT-Enabled Services/BPO,,,,,,,0,0,0,0,0,0,0,1,
453452,Tranglo Sdn Bhd,"Jalan Kerinchi, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",tranglo-453452,809241-M,39,3.8718,/companies/453452/company-reviews/summary,/companies/453452/company-reviews,45174,"Jalan Kerinchi, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.112258,101.663565,Computer/Information Technology (Software),http://www.tranglo.com,"Unit 10-1, Tower 9, Avenue 5, The Sphere, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",,,,,0,0,0,0,0,0,0,1,
1.63E+14,Trigon Tech Sdn Bhd,"5-1,Sierra Zentro,16 Sierra",trigon-tech-163035840550580,1420467-X,0,0,/companies/163035840550580/company-reviews/summary,/companies/163035840550580/company-reviews,216778,"5-1,Sierra Zentro,16 Sierra",,,Computer/Information Technology (Software),https://www.trigontech.my/,,,,,,0,0,0,0,0,0,0,1,
1.65E+14,TRIPPY STUDIOS SDN. BHD.,,trippy-studios-164307401643391,1361546-H,0,0,/companies/164307401643391/company-reviews/summary,/companies/164307401643391/company-reviews,240371,,,,Entertainment/Media,,,,,,,0,0,0,1,0,0,0,0,
440754,Trisystems Engineering Sdn Bhd,Bukit Jelutong Shah Alam Selangor Malaysia,trisystems-engineering-440754,319687-M,40,4.4,/companies/440754/company-reviews/summary,/companies/440754/company-reviews,4491,Bukit Jelutong Shah Alam Selangor Malaysia,3.106609,101.527647,Oil/Gas/Petroleum,http://www.trisys.com.my,,,,,,0,0,0,0,1,0,0,0,
445528,Truwater Cooling Towers Sdn Bhd,"97 Jalan SS 7/2, Kelana Jaya, 47301 Petaling Jaya, Selangor",truwater-cooling-towers-445528,188113-A,16,3.6875,/companies/445528/company-reviews/summary,/companies/445528/company-reviews,19711,"97 Jalan SS 7/2, Kelana Jaya, 47301 Petaling Jaya, Selangor",,,Manufacturing/Production,,,,frederick.kon@truwater.com.my,Frederick Kon, Qaqc,1,0,0,0,0,0,0,0,
,TRYTEC SDN BHD,"Menara Prestige KLCC, Kuala Lumpur 50450, Kuala Lumpur",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
,TSH CONTRACT MANUFACTURING SDN BHD,"No.42 & 44, Jalan Pelepas 4/6, Taman Perindustrian Tanjung Pelepas, 81550 Gelang Patah, Johor",,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,
1.65E+14,Twinkle Brand Creator Studio,,twinkle-brand-creator-studio-159861362068547,1367893 - P,0,0,/companies/159861362068547/company-reviews/summary,/companies/159861362068547/company-reviews,192426,,,,Advertising/Marketing/Promotion/PR,,,,,,,0,0,0,1,0,0,0,0,
